"FactShippingPK","dateFK","productFK","customerFK","documentFK","quantity","productPrice","total","deliveryPrice","startDate","endDate","flag"
121,20250324,6485,16,57,"24.0","0","0","0","2026-03-24 20:20:42.182",NULL,"y"
122,20250326,6485,17,58,"13.0","0","0","0","2026-03-24 20:20:42.182",NULL,"y"
123,20250403,6485,18,59,"3.0","0","0","0","2026-03-24 20:20:42.182",NULL,"y"
124,20250403,6486,18,59,"5.0","0","0","0","2026-03-24 20:20:42.182",NULL,"y"
125,20250315,6485,18,60,"38.0","0","0","0","2026-03-24 20:20:42.182",NULL,"y"
126,20250324,6485,19,61,"23.0","0","0","0","2026-03-24 20:20:42.184",NULL,"y"
127,20250314,6485,1,62,"97.0","0","0","0","2026-03-24 20:20:42.184",NULL,"y"
128,20250315,6485,20,63,"13.0","0","0","0","2026-03-24 20:20:42.184",NULL,"y"
129,20250402,6485,21,64,"7.0","0","0","0","2026-03-24 20:20:42.184",NULL,"y"
130,20250402,6485,22,65,"3.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
131,20250402,6485,23,66,"4.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
132,20250402,6485,24,67,"4.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
133,20250402,6485,25,67,"7.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
134,20250402,6485,26,67,"32.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
135,20241210,6487,27,68,"432.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
136,20251118,6488,28,65,"1500.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
137,20251212,6489,29,67,"5.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
138,20251212,6490,29,67,"5.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
139,20251212,6491,29,67,"5.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
140,20251212,6492,29,67,"5.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
141,20251212,6493,29,67,"5.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
142,20251215,6494,30,69,"450.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
143,20251215,6495,30,69,"450.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
144,20251215,6496,30,69,"450.0","0","0","0","2026-03-24 20:20:42.185",NULL,"y"
145,20251210,6497,31,66,"10.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
146,20251216,6498,30,70,"20.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
147,20251216,6499,30,70,"20.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
148,20250311,6485,1,37,"60.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
149,20250317,6485,1,38,"26.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
150,20250321,6485,1,39,"50.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
151,20250326,6485,1,40,"40.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
152,20250403,6485,1,41,"72.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
153,20250403,6486,1,41,"3.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
154,20250415,6485,1,42,"19.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
155,20250415,6486,1,42,"3.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
156,20250328,6485,2,43,"47.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
157,20250326,6485,3,44,"16.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
158,20250328,6485,4,45,"4.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
159,20250325,6485,5,46,"39.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
160,20250324,6485,6,47,"1.0","0","0","0","2026-03-24 20:20:42.187",NULL,"y"
161,20250324,6485,7,48,"3.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
162,20250315,6485,8,49,"13.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
163,20250312,6485,9,50,"8.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
164,20250312,6485,10,51,"8.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
165,20250312,6485,11,52,"15.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
166,20250328,6485,12,53,"29.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
167,20250328,6485,13,54,"32.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
168,20250328,6485,14,55,"36.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
169,20250327,6485,15,56,"7.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
170,20250324,6485,16,57,"24.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
171,20250326,6485,17,58,"13.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
172,20250403,6485,18,59,"3.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
173,20250403,6486,18,59,"5.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
174,20250403,6485,1,41,"72.0","0","0","0","2026-03-24 20:20:42.189",NULL,"y"
175,20250315,6485,18,60,"38.0","0","0","0","2026-03-24 20:20:42.19",NULL,"y"
176,20250324,6485,19,61,"23.0","0","0","0","2026-03-24 20:20:42.19",NULL,"y"
177,20250314,6485,1,62,"97.0","0","0","0","2026-03-24 20:20:42.19",NULL,"y"
178,20250315,6485,20,63,"13.0","0","0","0","2026-03-24 20:20:42.19",NULL,"y"
179,20250402,6485,21,64,"7.0","0","0","0","2026-03-24 20:20:42.19",NULL,"y"
180,20250402,6485,22,65,"3.0","0","0","0","2026-03-24 20:20:42.19",NULL,"y"
181,20250402,6485,23,66,"4.0","0","0","0","2026-03-24 20:20:42.19",NULL,"y"
182,20250402,6485,24,67,"4.0","0","0","0","2026-03-24 20:20:42.19",NULL,"y"
183,20250402,6485,25,67,"7.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
184,20250402,6485,26,67,"32.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
185,20241210,6487,27,68,"432.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
186,20251118,6488,28,65,"1500.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
187,20251212,6489,29,67,"5.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
188,20251212,6490,29,67,"5.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
189,20251212,6491,29,67,"5.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
190,20251212,6492,29,67,"5.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
191,20251212,6493,29,67,"5.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
192,20251215,6494,30,69,"450.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
193,20251215,6495,30,69,"450.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
194,20251215,6496,30,69,"450.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
195,20251210,6497,31,66,"10.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
196,20251216,6498,30,70,"20.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
197,20251216,6499,30,70,"20.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
198,20250311,6485,1,37,"60.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
199,20250317,6485,1,38,"26.0","0","0","0","2026-03-24 20:20:42.192",NULL,"y"
200,20250321,6485,1,39,"50.0","0","0","0","2026-03-24 20:20:42.194",NULL,"y"
201,20250326,6485,1,40,"40.0","0","0","0","2026-03-24 20:20:42.194",NULL,"y"
202,20250403,6485,1,41,"72.0","0","0","0","2026-03-24 20:20:42.194",NULL,"y"
203,20250403,6486,1,41,"3.0","0","0","0","2026-03-24 20:20:42.195",NULL,"y"
204,20250415,6485,1,42,"19.0","0","0","0","2026-03-24 20:20:42.195",NULL,"y"
205,20250415,6486,1,42,"3.0","0","0","0","2026-03-24 20:20:42.195",NULL,"y"
206,20250328,6485,2,43,"47.0","0","0","0","2026-03-24 20:20:42.195",NULL,"y"
207,20250326,6485,3,44,"16.0","0","0","0","2026-03-24 20:20:42.195",NULL,"y"
208,20250328,6485,4,45,"4.0","0","0","0","2026-03-24 20:20:42.195",NULL,"y"
209,20250325,6485,5,46,"39.0","0","0","0","2026-03-24 20:20:42.195",NULL,"y"
210,20250324,6485,6,47,"1.0","0","0","0","2026-03-24 20:20:42.195",NULL,"y"
211,20250324,6485,7,48,"3.0","0","0","0","2026-03-24 20:20:42.196",NULL,"y"
212,20250315,6485,8,49,"13.0","0","0","0","2026-03-24 20:20:42.196",NULL,"y"
213,20250312,6485,9,50,"8.0","0","0","0","2026-03-24 20:20:42.196",NULL,"y"
214,20250312,6485,10,51,"8.0","0","0","0","2026-03-24 20:20:42.196",NULL,"y"
215,20250312,6485,11,52,"15.0","0","0","0","2026-03-24 20:20:42.196",NULL,"y"
216,20250328,6485,12,53,"29.0","0","0","0","2026-03-24 20:20:42.196",NULL,"y"
217,20250328,6485,13,54,"32.0","0","0","0","2026-03-24 20:20:42.196",NULL,"y"
218,20250403,6486,1,41,"3.0","0","0","0","2026-03-24 20:20:42.196",NULL,"y"
219,20250328,6485,14,55,"36.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
220,20250327,6485,15,56,"7.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
221,20250324,6485,16,57,"24.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
222,20250326,6485,17,58,"13.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
223,20250403,6485,18,59,"3.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
224,20250403,6486,18,59,"5.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
225,20250315,6485,18,60,"38.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
226,20250324,6485,19,61,"23.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
227,20250314,6485,1,62,"97.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
228,20250315,6485,20,63,"13.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
229,20250402,6485,21,64,"7.0","0","0","0","2026-03-24 20:20:42.197",NULL,"y"
230,20250402,6485,22,65,"3.0","0","0","0","2026-03-24 20:20:42.198",NULL,"y"
231,20250402,6485,23,66,"4.0","0","0","0","2026-03-24 20:20:42.198",NULL,"y"
232,20250402,6485,24,67,"4.0","0","0","0","2026-03-24 20:20:42.198",NULL,"y"
233,20250402,6485,25,67,"7.0","0","0","0","2026-03-24 20:20:42.198",NULL,"y"
234,20250402,6485,26,67,"32.0","0","0","0","2026-03-24 20:20:42.198",NULL,"y"
235,20241210,6487,27,68,"432.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
236,20251118,6488,28,65,"1500.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
237,20251212,6489,29,67,"5.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
238,20251212,6490,29,67,"5.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
239,20251212,6491,29,67,"5.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
240,20251212,6492,29,67,"5.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
241,20251212,6493,29,67,"5.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
242,20251215,6494,30,69,"450.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
243,20251215,6495,30,69,"450.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
244,20251215,6496,30,69,"450.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
245,20251210,6497,31,66,"10.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
246,20251216,6498,30,70,"20.0","0","0","0","2026-03-24 20:20:42.199",NULL,"y"
247,20251216,6499,30,70,"20.0","0","0","0","2026-03-24 20:20:42.2",NULL,"y"
248,20250311,6485,1,37,"60.0","0","0","0","2026-03-24 20:20:42.2",NULL,"y"
249,20250317,6485,1,38,"26.0","0","0","0","2026-03-24 20:20:42.2",NULL,"y"
250,20250321,6485,1,39,"50.0","0","0","0","2026-03-24 20:20:42.2",NULL,"y"
251,20250326,6485,1,40,"40.0","0","0","0","2026-03-24 20:20:42.2",NULL,"y"
252,20250403,6485,1,41,"72.0","0","0","0","2026-03-24 20:20:42.2",NULL,"y"
253,20250403,6486,1,41,"3.0","0","0","0","2026-03-24 20:20:42.2",NULL,"y"
254,20250415,6485,1,42,"19.0","0","0","0","2026-03-24 20:20:42.201",NULL,"y"
255,20250415,6486,1,42,"3.0","0","0","0","2026-03-24 20:20:42.201",NULL,"y"
256,20250328,6485,2,43,"47.0","0","0","0","2026-03-24 20:20:42.201",NULL,"y"
257,20250326,6485,3,44,"16.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
258,20250328,6485,4,45,"4.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
259,20250325,6485,5,46,"39.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
260,20250324,6485,6,47,"1.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
261,20250324,6485,7,48,"3.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
262,20250315,6485,8,49,"13.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
263,20250312,6485,9,50,"8.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
264,20250312,6485,10,51,"8.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
265,20250312,6485,11,52,"15.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
266,20250328,6485,12,53,"29.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
267,20250328,6485,13,54,"32.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
268,20250328,6485,14,55,"36.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
269,20250327,6485,15,56,"7.0","0","0","0","2026-03-24 20:20:42.202",NULL,"y"
270,20250324,6485,16,57,"24.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
271,20250326,6485,17,58,"13.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
272,20250403,6485,18,59,"3.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
273,20250403,6486,18,59,"5.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
274,20250315,6485,18,60,"38.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
275,20250324,6485,19,61,"23.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
276,20250314,6485,1,62,"97.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
277,20250315,6485,20,63,"13.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
278,20250402,6485,21,64,"7.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
279,20250402,6485,22,65,"3.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
280,20250402,6485,23,66,"4.0","0","0","0","2026-03-24 20:20:42.203",NULL,"y"
281,20250402,6485,24,67,"4.0","0","0","0","2026-03-24 20:20:42.204",NULL,"y"
282,20250402,6485,25,67,"7.0","0","0","0","2026-03-24 20:20:42.204",NULL,"y"
283,20250402,6485,26,67,"32.0","0","0","0","2026-03-24 20:20:42.204",NULL,"y"
284,20241210,6487,27,68,"432.0","0","0","0","2026-03-24 20:20:42.204",NULL,"y"
285,20251118,6488,28,65,"1500.0","0","0","0","2026-03-24 20:20:42.204",NULL,"y"
286,20251212,6489,29,67,"5.0","0","0","0","2026-03-24 20:20:42.204",NULL,"y"
287,20251212,6490,29,67,"5.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
288,20251212,6491,29,67,"5.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
289,20251212,6492,29,67,"5.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
290,20251212,6493,29,67,"5.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
291,20251215,6494,30,69,"450.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
292,20251215,6495,30,69,"450.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
293,20251215,6496,30,69,"450.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
294,20251210,6497,31,66,"10.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
295,20251216,6498,30,70,"20.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
296,20251216,6499,30,70,"20.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
297,20250311,6485,1,37,"60.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
298,20250317,6485,1,38,"26.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
299,20250321,6485,1,39,"50.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
300,20250326,6485,1,40,"40.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
301,20250403,6485,1,41,"72.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
302,20250403,6486,1,41,"3.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
303,20250415,6485,1,42,"19.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
304,20250415,6486,1,42,"3.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
305,20250328,6485,2,43,"47.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
306,20250326,6485,3,44,"16.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
307,20250328,6485,4,45,"4.0","0","0","0","2026-03-24 20:20:42.205",NULL,"y"
308,20250325,6485,5,46,"39.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
309,20250324,6485,6,47,"1.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
310,20250324,6485,7,48,"3.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
311,20250315,6485,8,49,"13.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
312,20250312,6485,9,50,"8.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
313,20250312,6485,10,51,"8.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
314,20250312,6485,11,52,"15.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
315,20250328,6485,12,53,"29.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
316,20250328,6485,13,54,"32.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
317,20250328,6485,14,55,"36.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
318,20250327,6485,15,56,"7.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
319,20250324,6485,16,57,"24.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
320,20250326,6485,17,58,"13.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
321,20250403,6485,18,59,"3.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
322,20250403,6486,18,59,"5.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
323,20250315,6485,18,60,"38.0","0","0","0","2026-03-24 20:20:42.207",NULL,"y"
324,20250324,6485,19,61,"23.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
325,20250314,6485,1,62,"97.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
326,20250315,6485,20,63,"13.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
327,20250402,6485,21,64,"7.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
328,20250402,6485,22,65,"3.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
329,20250402,6485,23,66,"4.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
330,20250402,6485,24,67,"4.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
331,20250402,6485,25,67,"7.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
332,20250402,6485,26,67,"32.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
333,20241210,6487,27,68,"432.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
334,20251118,6488,28,65,"1500.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
335,20251212,6489,29,67,"5.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
336,20251212,6490,29,67,"5.0","0","0","0","2026-03-24 20:20:42.208",NULL,"y"
337,20251212,6491,29,67,"5.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
338,20251212,6492,29,67,"5.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
339,20251212,6493,29,67,"5.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
340,20251215,6494,30,69,"450.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
341,20251215,6495,30,69,"450.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
342,20251215,6496,30,69,"450.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
343,20251210,6497,31,66,"10.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
344,20251216,6498,30,70,"20.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
345,20251216,6499,30,70,"20.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
346,20250311,6485,1,37,"60.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
347,20250317,6485,1,38,"26.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
348,20250321,6485,1,39,"50.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
349,20250326,6485,1,40,"40.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
350,20250415,6485,1,42,"19.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
351,20250415,6486,1,42,"3.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
352,20250328,6485,2,43,"47.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
353,20250326,6485,3,44,"16.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
354,20250328,6485,4,45,"4.0","0","0","0","2026-03-24 20:20:42.21",NULL,"y"
355,20250325,6485,5,46,"39.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
356,20250324,6485,6,47,"1.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
357,20250324,6485,7,48,"3.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
358,20250315,6485,8,49,"13.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
359,20250312,6485,9,50,"8.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
360,20250312,6485,10,51,"8.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
361,20250312,6485,11,52,"15.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
362,20250328,6485,12,53,"29.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
363,20250328,6485,13,54,"32.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
364,20250328,6485,14,55,"36.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
365,20250327,6485,15,56,"7.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
366,20250324,6485,16,57,"24.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
367,20250326,6485,17,58,"13.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
368,20250403,6485,18,59,"3.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
369,20250403,6486,18,59,"5.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
370,20250315,6485,18,60,"38.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
371,20250324,6485,19,61,"23.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
372,20250314,6485,1,62,"97.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
373,20250315,6485,20,63,"13.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
374,20250402,6485,21,64,"7.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
375,20250402,6485,22,65,"3.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
376,20250402,6485,23,66,"4.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
377,20250402,6485,24,67,"4.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
378,20250402,6485,25,67,"7.0","0","0","0","2026-03-24 20:20:42.211",NULL,"y"
379,20250402,6485,26,67,"32.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
380,20241210,6487,27,68,"432.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
381,20251118,6488,28,65,"1500.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
382,20251212,6489,29,67,"5.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
383,20251212,6490,29,67,"5.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
384,20251212,6491,29,67,"5.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
385,20251212,6492,29,67,"5.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
386,20251212,6493,29,67,"5.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
387,20251215,6494,30,69,"450.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
388,20251215,6495,30,69,"450.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
389,20251215,6496,30,69,"450.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
390,20251210,6497,31,66,"10.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
391,20251216,6498,30,70,"20.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
392,20251212,6493,29,67,"5.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
393,20251216,6499,30,70,"20.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
394,20250311,6485,1,37,"60.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
395,20250317,6485,1,38,"26.0","0","0","0","2026-03-24 20:20:42.213",NULL,"y"
396,20250321,6485,1,39,"50.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
397,20250326,6485,1,40,"40.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
398,20250403,6485,1,41,"72.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
399,20250403,6486,1,41,"3.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
400,20250415,6485,1,42,"19.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
401,20250415,6486,1,42,"3.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
402,20250328,6485,2,43,"47.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
403,20250326,6485,3,44,"16.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
404,20250328,6485,4,45,"4.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
405,20250325,6485,5,46,"39.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
406,20250324,6485,6,47,"1.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
407,20250324,6485,7,48,"3.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
408,20250315,6485,8,49,"13.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
409,20250312,6485,9,50,"8.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
410,20250312,6485,10,51,"8.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
411,20250312,6485,11,52,"15.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
412,20250328,6485,12,53,"29.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
413,20250328,6485,13,54,"32.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
414,20250328,6485,14,55,"36.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
415,20250327,6485,15,56,"7.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
416,20250324,6485,16,57,"24.0","0","0","0","2026-03-24 20:20:42.215",NULL,"y"
