"FactConcurrentPK","concurrentFK","productFK","price_product","startDate","endDate","flag"
4011,2,3336,"-1","2026-03-23 15:56:35.13",NULL,"y"
4012,2,3337,"-1","2026-03-23 15:56:35.13",NULL,"y"
4013,2,3338,"-1","2026-03-23 15:56:35.13",NULL,"y"
4014,2,3339,"د.ت43.65","2026-03-23 15:56:35.13",NULL,"y"
4015,2,3340,"د.ت60.44","2026-03-23 15:56:35.13",NULL,"y"
4016,2,3341,"-1","2026-03-23 15:56:35.13",NULL,"y"
4017,2,3342,"-1","2026-03-23 15:56:35.13",NULL,"y"
4018,2,3343,"-1","2026-03-23 15:56:35.13",NULL,"y"
4019,2,3345,"-1","2026-03-23 15:56:35.13",NULL,"y"
4020,2,3346,"-1","2026-03-23 15:56:35.13",NULL,"y"
4021,2,3347,"-1","2026-03-23 15:56:35.13",NULL,"y"
4022,2,3348,"-1","2026-03-23 15:56:35.13",NULL,"y"
4023,2,3349,"-1","2026-03-23 15:56:35.13",NULL,"y"
4024,2,3350,"د.ت40.30","2026-03-23 15:56:35.13",NULL,"y"
4025,2,3352,"د.ت70.52","2026-03-23 15:56:35.13",NULL,"y"
4026,2,3353,"-1","2026-03-23 15:56:35.13",NULL,"y"
4027,2,3354,"-1","2026-03-23 15:56:35.13",NULL,"y"
4028,2,3355,"-1","2026-03-23 15:56:35.13",NULL,"y"
4029,2,3356,"-1","2026-03-23 15:56:35.13",NULL,"y"
4030,2,3358,"-1","2026-03-23 15:56:35.13",NULL,"y"
4031,2,3359,"-1","2026-03-23 15:56:35.13",NULL,"y"
4032,2,3360,"-1","2026-03-23 15:56:35.13",NULL,"y"
4033,2,3361,"-1","2026-03-23 15:56:35.13",NULL,"y"
4034,2,3362,"-1","2026-03-23 15:56:35.13",NULL,"y"
4035,2,3363,"-1","2026-03-23 15:56:35.13",NULL,"y"
4036,2,3364,"-1","2026-03-23 15:56:35.13",NULL,"y"
4037,2,3365,"-1","2026-03-23 15:56:35.13",NULL,"y"
4038,2,3366,"-1","2026-03-23 15:56:35.13",NULL,"y"
4039,2,3367,"-1","2026-03-23 15:56:35.13",NULL,"y"
4040,2,3368,"-1","2026-03-23 15:56:35.13",NULL,"y"
4041,2,3369,"-1","2026-03-23 15:56:35.13",NULL,"y"
4042,2,3370,"-1","2026-03-23 15:56:35.13",NULL,"y"
4043,2,3371,"-1","2026-03-23 15:56:35.13",NULL,"y"
4044,2,3372,"-1","2026-03-23 15:56:35.13",NULL,"y"
4045,2,3373,"-1","2026-03-23 15:56:35.13",NULL,"y"
4046,2,3374,"-1","2026-03-23 15:56:35.13",NULL,"y"
4047,2,3376,"-1","2026-03-23 15:56:35.13",NULL,"y"
4048,2,3377,"-1","2026-03-23 15:56:35.13",NULL,"y"
4049,2,3378,"-1","2026-03-23 15:56:35.13",NULL,"y"
4050,2,3379,"د.ت24.90","2026-03-23 15:56:35.13",NULL,"y"
4051,2,3380,"د.ت50.37","2026-03-23 15:56:35.13",NULL,"y"
4052,2,3381,"د.ت43.65","2026-03-23 15:56:35.13",NULL,"y"
4053,2,3382,"د.ت12.76","2026-03-23 15:56:35.13",NULL,"y"
4054,2,3383,"-1","2026-03-23 15:56:35.13",NULL,"y"
4055,2,3384,"د.ت107.46","2026-03-23 15:56:35.13",NULL,"y"
4056,2,3385,"-1","2026-03-23 15:56:35.13",NULL,"y"
4057,2,3386,"د.ت175.00","2026-03-23 15:56:35.13",NULL,"y"
4058,2,3387,"د.ت99.00","2026-03-23 15:56:35.13",NULL,"y"
4059,2,3388,"-1","2026-03-23 15:56:35.13",NULL,"y"
4060,2,3389,"-1","2026-03-23 15:56:35.13",NULL,"y"
4061,2,3390,"-1","2026-03-23 15:56:35.13",NULL,"y"
4062,2,3391,"د.ت50.37","2026-03-23 15:56:35.13",NULL,"y"
4063,2,3392,"د.ت110.81","2026-03-23 15:56:35.13",NULL,"y"
4064,2,3393,"د.ت67.16","2026-03-23 15:56:35.13",NULL,"y"
4065,2,3394,"-1","2026-03-23 15:56:35.13",NULL,"y"
4066,2,3395,"-1","2026-03-23 15:56:35.13",NULL,"y"
4067,2,3396,"د.ت95.00","2026-03-23 15:56:35.13",NULL,"y"
4068,2,3397,"د.ت95.00","2026-03-23 15:56:35.13",NULL,"y"
4069,2,3398,"-1","2026-03-23 15:56:35.13",NULL,"y"
4070,2,3399,"-1","2026-03-23 15:56:35.13",NULL,"y"
4071,2,3400,"-1","2026-03-23 15:56:35.13",NULL,"y"
4072,2,3401,"د.ت90.67","2026-03-23 15:56:35.13",NULL,"y"
4073,2,3402,"-1","2026-03-23 15:56:35.13",NULL,"y"
4074,2,3403,"-1","2026-03-23 15:56:35.13",NULL,"y"
4075,2,3404,"-1","2026-03-23 15:56:35.13",NULL,"y"
4076,2,3405,"-1","2026-03-23 15:56:35.13",NULL,"y"
4077,2,3406,"-1","2026-03-23 15:56:35.13",NULL,"y"
4078,2,3407,"د.ت204.84","2026-03-23 15:56:35.13",NULL,"y"
4079,2,3408,"د.ت57.09","2026-03-23 15:56:35.13",NULL,"y"
4080,2,3409,"د.ت151.11","2026-03-23 15:56:35.13",NULL,"y"
4081,2,3410,"د.ت30.00","2026-03-23 15:56:35.13",NULL,"y"
4082,2,3411,"-1","2026-03-23 15:56:35.13",NULL,"y"
4083,2,3412,"د.ت40.30","2026-03-23 15:56:35.13",NULL,"y"
4084,2,3414,"-1","2026-03-23 15:56:35.13",NULL,"y"
4085,2,3416,"-1","2026-03-23 15:56:35.13",NULL,"y"
4086,2,3417,"-1","2026-03-23 15:56:35.13",NULL,"y"
4087,2,3419,"د.ت48.50","2026-03-23 15:56:35.13",NULL,"y"
4088,2,3420,"-1","2026-03-23 15:56:35.13",NULL,"y"
4089,2,3421,"د.ت23.51","2026-03-23 15:56:35.13",NULL,"y"
4090,2,3424,"د.ت43.65","2026-03-23 15:56:35.13",NULL,"y"
4091,2,3426,"-1","2026-03-23 15:56:35.13",NULL,"y"
4092,2,3428,"د.ت167.90","2026-03-23 15:56:35.13",NULL,"y"
4093,2,3429,"د.ت30.22","2026-03-23 15:56:35.13",NULL,"y"
4094,2,3431,"-1","2026-03-23 15:56:35.13",NULL,"y"
4095,2,3432,"-1","2026-03-23 15:56:35.13",NULL,"y"
4096,2,3433,"د.ت33.58","2026-03-23 15:56:35.13",NULL,"y"
4097,2,3435,"-1","2026-03-23 15:56:35.13",NULL,"y"
4098,2,3436,"د.ت13.43","2026-03-23 15:56:35.13",NULL,"y"
4099,2,3437,"-1","2026-03-23 15:56:35.13",NULL,"y"
4100,2,3438,"-1","2026-03-23 15:56:35.13",NULL,"y"
4101,2,3439,"د.ت62.00","2026-03-23 15:56:35.13",NULL,"y"
4102,2,3440,"د.ت60.00","2026-03-23 15:56:35.13",NULL,"y"
4103,2,3441,"د.ت90.00","2026-03-23 15:56:35.13",NULL,"y"
4104,2,3442,"د.ت65.00","2026-03-23 15:56:35.13",NULL,"y"
4105,2,3443,"د.ت75.00","2026-03-23 15:56:35.13",NULL,"y"
4106,2,3444,"د.ت90.00","2026-03-23 15:56:35.13",NULL,"y"
4107,2,3445,"د.ت240.00","2026-03-23 15:56:35.13",NULL,"y"
4108,2,3446,"د.ت43.65","2026-03-23 15:56:35.13",NULL,"y"
4109,2,3447,"-1","2026-03-23 15:56:35.13",NULL,"y"
4110,2,3448,"د.ت29.00","2026-03-23 15:56:35.13",NULL,"y"
4111,2,3449,"د.ت23.51","2026-03-23 15:56:35.13",NULL,"y"
4112,2,3450,"-1","2026-03-23 15:56:35.13",NULL,"y"
4113,2,3451,"-1","2026-03-23 15:56:35.13",NULL,"y"
4114,2,3452,"-1","2026-03-23 15:56:35.13",NULL,"y"
4115,2,3453,"-1","2026-03-23 15:56:35.13",NULL,"y"
4116,2,3454,"-1","2026-03-23 15:56:35.13",NULL,"y"
4117,2,3456,"د.ت16.79","2026-03-23 15:56:35.13",NULL,"y"
4118,2,3457,"-1","2026-03-23 15:56:35.13",NULL,"y"
4119,2,3458,"-1","2026-03-23 15:56:35.13",NULL,"y"
4120,2,3459,"د.ت40.00","2026-03-23 15:56:35.13",NULL,"y"
4121,2,3460,"-1","2026-03-23 15:56:35.13",NULL,"y"
4122,2,3461,"-1","2026-03-23 15:56:35.13",NULL,"y"
4123,2,3462,"د.ت9.23","2026-03-23 15:56:35.13",NULL,"y"
4124,2,3463,"-1","2026-03-23 15:56:35.13",NULL,"y"
4125,2,3464,"-1","2026-03-23 15:56:35.13",NULL,"y"
4126,2,3466,"-1","2026-03-23 15:56:35.13",NULL,"y"
4127,2,3467,"د.ت25.90","2026-03-23 15:56:35.13",NULL,"y"
4128,2,3468,"-1","2026-03-23 15:56:35.13",NULL,"y"
4129,2,3469,"-1","2026-03-23 15:56:35.13",NULL,"y"
4130,2,3470,"-1","2026-03-23 15:56:35.13",NULL,"y"
4131,2,3471,"-1","2026-03-23 15:56:35.13",NULL,"y"
4132,2,3472,"د.ت50.37","2026-03-23 15:56:35.13",NULL,"y"
4133,2,3473,"د.ت43.65","2026-03-23 15:56:35.13",NULL,"y"
4134,2,3474,"-1","2026-03-23 15:56:35.13",NULL,"y"
4135,2,3475,"-1","2026-03-23 15:56:35.13",NULL,"y"
4136,2,3477,"د.ت95.00","2026-03-23 15:56:35.13",NULL,"y"
4137,2,3478,"د.ت65.00","2026-03-23 15:56:35.13",NULL,"y"
4138,2,3479,"د.ت55.00","2026-03-23 15:56:35.13",NULL,"y"
4139,2,3480,"د.ت85.00","2026-03-23 15:56:35.13",NULL,"y"
4140,2,3481,"-1","2026-03-23 15:56:35.13",NULL,"y"
4141,2,3482,"-1","2026-03-23 15:56:35.13",NULL,"y"
4142,2,3483,"-1","2026-03-23 15:56:35.13",NULL,"y"
4143,2,3484,"-1","2026-03-23 15:56:35.13",NULL,"y"
4144,2,3485,"-1","2026-03-23 15:56:35.13",NULL,"y"
4145,2,3486,"-1","2026-03-23 15:56:35.13",NULL,"y"
4146,2,3487,"د.ت33.58","2026-03-23 15:56:35.13",NULL,"y"
4147,2,3488,"-1","2026-03-23 15:56:35.13",NULL,"y"
4148,2,3489,"-1","2026-03-23 15:56:35.13",NULL,"y"
4149,2,3490,"د.ت53.73","2026-03-23 15:56:35.13",NULL,"y"
4150,2,3491,"د.ت40.30","2026-03-23 15:56:35.13",NULL,"y"
4151,2,3492,"د.ت13.43","2026-03-23 15:56:35.13",NULL,"y"
4152,2,3493,"-1","2026-03-23 15:56:35.13",NULL,"y"
4153,2,3494,"د.ت20.15","2026-03-23 15:56:35.13",NULL,"y"
4154,2,3496,"-1","2026-03-23 15:56:35.13",NULL,"y"
4155,2,3497,"-1","2026-03-23 15:56:35.13",NULL,"y"
4156,2,3499,"د.ت60.44","2026-03-23 15:56:35.13",NULL,"y"
4157,2,3500,"-1","2026-03-23 15:56:35.13",NULL,"y"
4158,2,3501,"-1","2026-03-23 15:56:35.13",NULL,"y"
4159,2,3502,"د.ت28.40","2026-03-23 15:56:35.13",NULL,"y"
4160,2,3503,"-1","2026-03-23 15:56:35.13",NULL,"y"
4161,2,3504,"-1","2026-03-23 15:56:35.13",NULL,"y"
4162,2,3506,"-1","2026-03-23 15:56:35.13",NULL,"y"
4163,2,3508,"-1","2026-03-23 15:56:35.13",NULL,"y"
4164,2,3509,"-1","2026-03-23 15:56:35.13",NULL,"y"
4165,2,3510,"-1","2026-03-23 15:56:35.13",NULL,"y"
4166,2,3511,"-1","2026-03-23 15:56:35.13",NULL,"y"
4167,2,3512,"-1","2026-03-23 15:56:35.13",NULL,"y"
4168,2,3513,"-1","2026-03-23 15:56:35.13",NULL,"y"
4169,2,3514,"د.ت24.10","2026-03-23 15:56:35.13",NULL,"y"
4170,2,3515,"د.ت34.90","2026-03-23 15:56:35.13",NULL,"y"
4171,2,3516,"-1","2026-03-23 15:56:35.13",NULL,"y"
4172,2,3517,"-1","2026-03-23 15:56:35.13",NULL,"y"
4173,2,3518,"-1","2026-03-23 15:56:35.13",NULL,"y"
4174,2,3519,"-1","2026-03-23 15:56:35.13",NULL,"y"
4175,2,3520,"-1","2026-03-23 15:56:35.13",NULL,"y"
4176,2,3521,"-1","2026-03-23 15:56:35.13",NULL,"y"
4177,2,3522,"د.ت14.70","2026-03-23 15:56:35.13",NULL,"y"
4178,2,3523,"-1","2026-03-23 15:56:35.13",NULL,"y"
4179,2,3524,"-1","2026-03-23 15:56:35.13",NULL,"y"
4180,2,3525,"-1","2026-03-23 15:56:35.13",NULL,"y"
4181,2,3526,"-1","2026-03-23 15:56:35.13",NULL,"y"
4182,2,3527,"د.ت55.00","2026-03-23 15:56:35.13",NULL,"y"
4183,2,3528,"-1","2026-03-23 15:56:35.13",NULL,"y"
4184,2,3529,"-1","2026-03-23 15:56:35.13",NULL,"y"
4185,2,3531,"-1","2026-03-23 15:56:35.13",NULL,"y"
4186,2,3532,"د.ت63.80","2026-03-23 15:56:35.13",NULL,"y"
4187,2,3533,"د.ت151.11","2026-03-23 15:56:35.13",NULL,"y"
4188,2,3534,"-1","2026-03-23 15:56:35.13",NULL,"y"
4189,2,3537,"د.ت22.00","2026-03-23 15:56:35.13",NULL,"y"
4190,2,3538,"د.ت170.00","2026-03-23 15:56:35.13",NULL,"y"
4191,2,3539,"-1","2026-03-23 15:56:35.13",NULL,"y"
4192,2,3540,"د.ت26.00","2026-03-23 15:56:35.13",NULL,"y"
4193,2,3541,"د.ت12.00","2026-03-23 15:56:35.13",NULL,"y"
4194,2,3542,"-1","2026-03-23 15:56:35.13",NULL,"y"
4195,2,3543,"د.ت68.00","2026-03-23 15:56:35.13",NULL,"y"
4196,2,3544,"-1","2026-03-23 15:56:35.13",NULL,"y"
4197,2,3545,"-1","2026-03-23 15:56:35.13",NULL,"y"
4198,2,3546,"-1","2026-03-23 15:56:35.13",NULL,"y"
4199,2,3547,"د.ت20.00","2026-03-23 15:56:35.13",NULL,"y"
4200,2,3548,"-1","2026-03-23 15:56:35.13",NULL,"y"
4201,2,3549,"-1","2026-03-23 15:56:35.13",NULL,"y"
4202,2,3550,"د.ت165.00","2026-03-23 15:56:35.13",NULL,"y"
4203,2,3551,"د.ت255.00","2026-03-23 15:56:35.13",NULL,"y"
4204,2,3552,"د.ت119.00","2026-03-23 15:56:35.13",NULL,"y"
4205,2,3553,"-1","2026-03-23 15:56:35.13",NULL,"y"
4206,2,3554,"د.ت13.00","2026-03-23 15:56:35.13",NULL,"y"
4207,2,3555,"-1","2026-03-23 15:56:35.13",NULL,"y"
4208,2,3556,"-1","2026-03-23 15:56:35.13",NULL,"y"
4209,2,3557,"د.ت265.00","2026-03-23 15:56:35.13",NULL,"y"
4210,2,3558,"-1","2026-03-23 15:56:35.13",NULL,"y"
4211,2,3559,"-1","2026-03-23 15:56:35.13",NULL,"y"
4212,2,3560,"د.ت19.99","2026-03-23 15:56:35.13",NULL,"y"
4213,2,3561,"د.ت9.99","2026-03-23 15:56:35.13",NULL,"y"
4214,2,3562,"د.ت22.99","2026-03-23 15:56:35.13",NULL,"y"
4215,2,3563,"د.ت10.99","2026-03-23 15:56:35.13",NULL,"y"
4216,2,3564,"د.ت34.99","2026-03-23 15:56:35.13",NULL,"y"
4217,2,3565,"-1","2026-03-23 15:56:35.13",NULL,"y"
4218,2,3566,"-1","2026-03-23 15:56:35.13",NULL,"y"
4219,2,3567,"-1","2026-03-23 15:56:35.13",NULL,"y"
4220,2,3568,"-1","2026-03-23 15:56:35.13",NULL,"y"
4221,2,3569,"د.ت30.00","2026-03-23 15:56:35.13",NULL,"y"
4222,2,3570,"-1","2026-03-23 15:56:35.13",NULL,"y"
4223,2,3571,"-1","2026-03-23 15:56:35.13",NULL,"y"
4224,2,3572,"د.ت29.75","2026-03-23 15:56:35.13",NULL,"y"
4225,2,3573,"د.ت97.99","2026-03-23 15:56:35.13",NULL,"y"
4226,2,3575,"د.ت59.99","2026-03-23 15:56:35.13",NULL,"y"
4227,2,3576,"-1","2026-03-23 15:56:35.13",NULL,"y"
4228,2,3577,"-1","2026-03-23 15:56:35.13",NULL,"y"
4229,2,3578,"-1","2026-03-23 15:56:35.13",NULL,"y"
4230,2,3579,"د.ت24.90","2026-03-23 15:56:35.13",NULL,"y"
4231,2,3580,"-1","2026-03-23 15:56:35.13",NULL,"y"
4232,2,3581,"-1","2026-03-23 15:56:35.13",NULL,"y"
4233,2,3582,"-1","2026-03-23 15:56:35.13",NULL,"y"
4234,2,3583,"-1","2026-03-23 15:56:35.13",NULL,"y"
4235,2,3584,"-1","2026-03-23 15:56:35.13",NULL,"y"
4236,2,3585,"-1","2026-03-23 15:56:35.13",NULL,"y"
4237,2,3586,"-1","2026-03-23 15:56:35.13",NULL,"y"
4238,2,3587,"-1","2026-03-23 15:56:35.13",NULL,"y"
4239,2,3588,"-1","2026-03-23 15:56:35.13",NULL,"y"
4240,2,3589,"-1","2026-03-23 15:56:35.13",NULL,"y"
4241,2,3590,"-1","2026-03-23 15:56:35.13",NULL,"y"
4242,2,3591,"-1","2026-03-23 15:56:35.13",NULL,"y"
4243,2,3592,"-1","2026-03-23 15:56:35.13",NULL,"y"
4244,2,3593,"-1","2026-03-23 15:56:35.13",NULL,"y"
4245,2,3594,"-1","2026-03-23 15:56:35.13",NULL,"y"
4246,2,3595,"-1","2026-03-23 15:56:35.13",NULL,"y"
4247,2,3596,"-1","2026-03-23 15:56:35.13",NULL,"y"
4248,2,3597,"-1","2026-03-23 15:56:35.13",NULL,"y"
4249,2,3598,"-1","2026-03-23 15:56:35.13",NULL,"y"
4250,2,3599,"-1","2026-03-23 15:56:35.13",NULL,"y"
4251,2,3600,"-1","2026-03-23 15:56:35.13",NULL,"y"
4252,2,3601,"-1","2026-03-23 15:56:35.13",NULL,"y"
4253,2,3602,"-1","2026-03-23 15:56:35.13",NULL,"y"
4254,2,3603,"-1","2026-03-23 15:56:35.13",NULL,"y"
4255,2,3604,"-1","2026-03-23 15:56:35.13",NULL,"y"
4256,2,3605,"-1","2026-03-23 15:56:35.13",NULL,"y"
4257,2,3606,"-1","2026-03-23 15:56:35.13",NULL,"y"
4258,2,3607,"-1","2026-03-23 15:56:35.13",NULL,"y"
4259,2,3608,"-1","2026-03-23 15:56:35.13",NULL,"y"
4260,2,3609,"-1","2026-03-23 15:56:35.13",NULL,"y"
4261,2,3610,"-1","2026-03-23 15:56:35.13",NULL,"y"
4262,2,3611,"-1","2026-03-23 15:56:35.13",NULL,"y"
4263,2,3612,"-1","2026-03-23 15:56:35.13",NULL,"y"
4264,2,3613,"-1","2026-03-23 15:56:35.13",NULL,"y"
4265,2,3614,"-1","2026-03-23 15:56:35.13",NULL,"y"
4266,2,3615,"-1","2026-03-23 15:56:35.13",NULL,"y"
4267,2,3616,"-1","2026-03-23 15:56:35.13",NULL,"y"
4268,2,3617,"-1","2026-03-23 15:56:35.13",NULL,"y"
4269,2,3622,"-1","2026-03-23 15:56:35.13",NULL,"y"
4270,2,3623,"-1","2026-03-23 15:56:35.13",NULL,"y"
4271,2,3624,"-1","2026-03-23 15:56:35.13",NULL,"y"
4272,2,3625,"د.ت38.00","2026-03-23 15:56:35.13",NULL,"y"
4273,2,3626,"-1","2026-03-23 15:56:35.13",NULL,"y"
4274,2,3627,"-1","2026-03-23 15:56:35.13",NULL,"y"
4275,2,3628,"-1","2026-03-23 15:56:35.13",NULL,"y"
4276,2,3630,"-1","2026-03-23 15:56:35.13",NULL,"y"
4277,2,3631,"-1","2026-03-23 15:56:35.13",NULL,"y"
4278,2,3632,"-1","2026-03-23 15:56:35.13",NULL,"y"
4279,2,3633,"-1","2026-03-23 15:56:35.13",NULL,"y"
4280,2,3634,"-1","2026-03-23 15:56:35.13",NULL,"y"
4281,2,3635,"-1","2026-03-23 15:56:35.13",NULL,"y"
4282,2,3636,"-1","2026-03-23 15:56:35.13",NULL,"y"
4283,2,3637,"-1","2026-03-23 15:56:35.13",NULL,"y"
4284,2,3638,"-1","2026-03-23 15:56:35.13",NULL,"y"
4285,2,3639,"-1","2026-03-23 15:56:35.13",NULL,"y"
4286,2,3640,"-1","2026-03-23 15:56:35.13",NULL,"y"
4287,2,3642,"-1","2026-03-23 15:56:35.13",NULL,"y"
4288,2,3643,"-1","2026-03-23 15:56:35.13",NULL,"y"
4289,2,3644,"-1","2026-03-23 15:56:35.13",NULL,"y"
4290,2,3645,"-1","2026-03-23 15:56:35.13",NULL,"y"
4291,2,3646,"-1","2026-03-23 15:56:35.13",NULL,"y"
4292,2,3647,"-1","2026-03-23 15:56:35.13",NULL,"y"
4293,2,3649,"-1","2026-03-23 15:56:35.13",NULL,"y"
4294,2,3650,"-1","2026-03-23 15:56:35.13",NULL,"y"
4295,2,3651,"-1","2026-03-23 15:56:35.13",NULL,"y"
4296,2,3652,"-1","2026-03-23 15:56:35.13",NULL,"y"
4297,2,3653,"-1","2026-03-23 15:56:35.13",NULL,"y"
4298,2,3654,"-1","2026-03-23 15:56:35.13",NULL,"y"
4299,2,3655,"-1","2026-03-23 15:56:35.13",NULL,"y"
4300,2,3656,"-1","2026-03-23 15:56:35.13",NULL,"y"
4301,2,3657,"-1","2026-03-23 15:56:35.13",NULL,"y"
4302,2,3658,"-1","2026-03-23 15:56:35.13",NULL,"y"
4303,2,3661,"-1","2026-03-23 15:56:35.13",NULL,"y"
4304,2,3662,"-1","2026-03-23 15:56:35.13",NULL,"y"
4305,2,3663,"-1","2026-03-23 15:56:35.13",NULL,"y"
4306,2,3664,"-1","2026-03-23 15:56:35.13",NULL,"y"
4307,2,3665,"-1","2026-03-23 15:56:35.13",NULL,"y"
4308,2,3666,"-1","2026-03-23 15:56:35.13",NULL,"y"
4309,2,3667,"-1","2026-03-23 15:56:35.13",NULL,"y"
4310,2,3669,"-1","2026-03-23 15:56:35.13",NULL,"y"
4311,2,3670,"-1","2026-03-23 15:56:35.13",NULL,"y"
4312,2,3671,"-1","2026-03-23 15:56:35.13",NULL,"y"
4313,2,3672,"-1","2026-03-23 15:56:35.13",NULL,"y"
4314,2,3673,"-1","2026-03-23 15:56:35.13",NULL,"y"
4315,2,3674,"-1","2026-03-23 15:56:35.13",NULL,"y"
4316,2,3675,"-1","2026-03-23 15:56:35.13",NULL,"y"
4317,2,3676,"-1","2026-03-23 15:56:35.13",NULL,"y"
4318,2,3677,"-1","2026-03-23 15:56:35.13",NULL,"y"
4319,2,3678,"-1","2026-03-23 15:56:35.13",NULL,"y"
4320,2,3679,"-1","2026-03-23 15:56:35.13",NULL,"y"
4321,2,3680,"-1","2026-03-23 15:56:35.13",NULL,"y"
4322,2,3681,"-1","2026-03-23 15:56:35.13",NULL,"y"
4323,2,3682,"-1","2026-03-23 15:56:35.13",NULL,"y"
4324,2,3683,"-1","2026-03-23 15:56:35.13",NULL,"y"
4325,2,3684,"-1","2026-03-23 15:56:35.13",NULL,"y"
4326,2,3685,"-1","2026-03-23 15:56:35.13",NULL,"y"
4327,2,3686,"-1","2026-03-23 15:56:35.13",NULL,"y"
4328,2,3689,"-1","2026-03-23 15:56:35.13",NULL,"y"
4329,2,3690,"-1","2026-03-23 15:56:35.13",NULL,"y"
4330,2,3691,"-1","2026-03-23 15:56:35.13",NULL,"y"
4331,2,3692,"-1","2026-03-23 15:56:35.13",NULL,"y"
4332,2,3693,"-1","2026-03-23 15:56:35.13",NULL,"y"
4333,2,3694,"-1","2026-03-23 15:56:35.13",NULL,"y"
4334,2,3695,"-1","2026-03-23 15:56:35.13",NULL,"y"
4335,2,3696,"-1","2026-03-23 15:56:35.13",NULL,"y"
4336,2,3697,"-1","2026-03-23 15:56:35.13",NULL,"y"
4337,2,3698,"د.ت25.00","2026-03-23 15:56:35.13",NULL,"y"
4338,2,3699,"-1","2026-03-23 15:56:35.13",NULL,"y"
4339,2,3703,"-1","2026-03-23 15:56:35.13",NULL,"y"
4340,2,3704,"-1","2026-03-23 15:56:35.13",NULL,"y"
4341,2,3705,"-1","2026-03-23 15:56:35.13",NULL,"y"
4342,2,3706,"-1","2026-03-23 15:56:35.13",NULL,"y"
4343,2,3707,"د.ت33.80","2026-03-23 15:56:35.13",NULL,"y"
4344,2,3708,"-1","2026-03-23 15:56:35.13",NULL,"y"
4345,2,3709,"-1","2026-03-23 15:56:35.13",NULL,"y"
4346,2,3710,"-1","2026-03-23 15:56:35.13",NULL,"y"
4347,2,3711,"-1","2026-03-23 15:56:35.13",NULL,"y"
4348,2,3712,"-1","2026-03-23 15:56:35.13",NULL,"y"
4349,2,3713,"-1","2026-03-23 15:56:35.13",NULL,"y"
4350,2,3714,"-1","2026-03-23 15:56:35.13",NULL,"y"
4351,2,3715,"-1","2026-03-23 15:56:35.13",NULL,"y"
4352,2,3716,"-1","2026-03-23 15:56:35.13",NULL,"y"
4353,2,3717,"-1","2026-03-23 15:56:35.13",NULL,"y"
4354,2,3718,"-1","2026-03-23 15:56:35.13",NULL,"y"
4355,2,3719,"-1","2026-03-23 15:56:35.13",NULL,"y"
4356,2,3720,"-1","2026-03-23 15:56:35.13",NULL,"y"
4357,2,3721,"-1","2026-03-23 15:56:35.13",NULL,"y"
4358,2,3722,"-1","2026-03-23 15:56:35.13",NULL,"y"
4359,2,3723,"-1","2026-03-23 15:56:35.13",NULL,"y"
4360,2,3725,"-1","2026-03-23 15:56:35.13",NULL,"y"
4361,2,3726,"-1","2026-03-23 15:56:35.13",NULL,"y"
4362,2,3727,"-1","2026-03-23 15:56:35.13",NULL,"y"
4363,2,3728,"-1","2026-03-23 15:56:35.13",NULL,"y"
4364,2,3729,"-1","2026-03-23 15:56:35.13",NULL,"y"
4365,2,3730,"-1","2026-03-23 15:56:35.13",NULL,"y"
4366,2,3731,"-1","2026-03-23 15:56:35.13",NULL,"y"
4367,2,3732,"-1","2026-03-23 15:56:35.13",NULL,"y"
4368,2,3733,"-1","2026-03-23 15:56:35.13",NULL,"y"
4369,2,3734,"-1","2026-03-23 15:56:35.13",NULL,"y"
4370,2,3735,"د.ت20.00","2026-03-23 15:56:35.13",NULL,"y"
4371,2,3736,"-1","2026-03-23 15:56:35.13",NULL,"y"
4372,2,3737,"-1","2026-03-23 15:56:35.13",NULL,"y"
4373,2,3738,"-1","2026-03-23 15:56:35.13",NULL,"y"
4374,2,3739,"-1","2026-03-23 15:56:35.13",NULL,"y"
4375,2,3740,"-1","2026-03-23 15:56:35.13",NULL,"y"
4376,2,3741,"-1","2026-03-23 15:56:35.13",NULL,"y"
4377,2,3742,"-1","2026-03-23 15:56:35.13",NULL,"y"
4378,2,3743,"-1","2026-03-23 15:56:35.13",NULL,"y"
4379,2,3744,"-1","2026-03-23 15:56:35.13",NULL,"y"
4380,2,3745,"-1","2026-03-23 15:56:35.13",NULL,"y"
4381,2,3746,"-1","2026-03-23 15:56:35.13",NULL,"y"
4382,2,3747,"-1","2026-03-23 15:56:35.13",NULL,"y"
4383,2,3748,"-1","2026-03-23 15:56:35.13",NULL,"y"
4384,2,3749,"-1","2026-03-23 15:56:35.13",NULL,"y"
4385,2,3750,"-1","2026-03-23 15:56:35.13",NULL,"y"
4386,2,3751,"-1","2026-03-23 15:56:35.13",NULL,"y"
4387,2,3752,"-1","2026-03-23 15:56:35.13",NULL,"y"
4388,2,3753,"-1","2026-03-23 15:56:35.13",NULL,"y"
4389,2,3754,"-1","2026-03-23 15:56:35.13",NULL,"y"
4390,2,3755,"د.ت24.50","2026-03-23 15:56:35.13",NULL,"y"
4391,2,3756,"-1","2026-03-23 15:56:35.13",NULL,"y"
4392,2,3757,"-1","2026-03-23 15:56:35.13",NULL,"y"
4393,2,3758,"-1","2026-03-23 15:56:35.13",NULL,"y"
4394,2,3759,"-1","2026-03-23 15:56:35.13",NULL,"y"
4395,2,3760,"-1","2026-03-23 15:56:35.13",NULL,"y"
4396,2,3761,"-1","2026-03-23 15:56:35.13",NULL,"y"
